TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 150, 127N, 1276E,  79,  990, XX,  34, NEQ, 0146, 0149, 0108, 0085,  995,   75,   27,     60,    324,    886, Y,  334,   58,  417,  449,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 156, 137N, 1267E,  86,  990, XX,  34, NEQ, 0158, 0147, 0103, 0112,  995,   84,   23,     77,    460,    963, Y,  325,   65,  441,  477,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 162, 149N, 1255E,  77,  988, XX,  34, NEQ, 0179, 0157, 0088, 0104,  991,   42,   32,    105,    485,   1023, Y,  321,   75,  460,  498,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 168, 158N, 1242E,  88,  988, XX,  34, NEQ, 0174, 0166, 0111, 0108,  994,   83,   17,    104,    488,   1082, Y,  317,   73,  483,  534,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 174, 166N, 1228E,  83,  987, XX,  34, NEQ, 0168, 0162, 0129, 0084,  993,   83,   16,     94,    318,    822, Y,  312,   70,  438,  493,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 180, 173N, 1214E,  50,  994, XX,  34, NEQ, 0154, 0167, 0085, 0134,  999,   88,   62,     69,    263,    786, Y, -999, -999,  371,  426,  -99,  -99
TG, 0022, 2023071500_F078_463N_1167E_FOF, 2023071500, 03,  NGX, 078, 463N, 1167E,  15,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1001,  268,  112,   -999,  -9999,  -9999, N,   88,   36,   43,   52,  -99,  -99
TG, 0022, 2023071500_F078_463N_1167E_FOF, 2023071500, 03,  NGX, 084, 470N, 1156E,  13,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1000,   62,  152,   -308,   -940,   -793, N,  359,   16,   91,  106,  -99,  -99
TG, 0022, 2023071500_F078_463N_1167E_FOF, 2023071500, 03,  NGX, 090, 469N, 1164E,   9, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1001,  108,   87,    372,  -1145,  -1060, N,   93,   36,   97,  119,  -99,  -99
TG, 0022, 2023071500_F078_463N_1167E_FOF, 2023071500, 03,  NGX, 096, 471N, 1176E,   9, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,  126,    311,  -1481,  -1063, N,   89,   43,   92,  118,  -99,  -99
TG, 0022, 2023071500_F078_463N_1167E_FOF, 2023071500, 03,  NGX, 102, 459N, 1185E,  14, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,   56,    333,  -1549,   -810, N,  123,   54,   75,   95,  -99,  -99
TG, 0029, 2023071500_F102_433N_1089E_FOF, 2023071500, 03,  NGX, 102, 433N, 1089E,  20,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1000,   64,   57,   -999,  -9999,  -9999, N,   71,   35,   80,  100,  -99,  -99
TG, 0029, 2023071500_F102_433N_1089E_FOF, 2023071500, 03,  NGX, 108, 439N, 1114E,  22,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,  999,   81,   89,    489,   -800,  -1350, N,   77,   65,   89,  111,  -99,  -99
TG, 0029, 2023071500_F102_433N_1089E_FOF, 2023071500, 03,  NGX, 114, 438N, 1114E,  14,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1000,   83,   39,   -320,   -624,  -1246, N,   70,   21,  120,  153,  -99,  -99
TG, 0029, 2023071500_F102_433N_1089E_FOF, 2023071500, 03,  NGX, 120, 444N, 1132E,  14, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1002,   75,   91,    559,   -983,  -1320, N,   74,   59,  125,  155,  -99,  -99
TG, 0029, 2023071500_F102_433N_1089E_FOF, 2023071500, 03,  NGX, 126, 444N, 1161E,  21,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,  999,   55,   99,    451,   -884,  -1039, N,   82,   75,   90,  119,  -99,  -99
TG, 0029, 2023071500_F102_433N_1089E_FOF, 2023071500, 03,  NGX, 132, 453N, 1172E,  13, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,   56,    494,  -1026,  -1252, N,   58,   51,  128,  159,  -99,  -99
TG, 0029, 2023071500_F102_433N_1089E_FOF, 2023071500, 03,  NGX, 138, 469N, 1183E,   7, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,   50,    408,  -1233,  -1516, N,   47,   68,  116,  161,  -99,  -99
TG, 0030, 2023071500_F102_425N_1190E_FOF, 2023071500, 03,  NGX, 102, 425N, 1190E,  15, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1002,   46,  154,   -999,  -9999,  -9999, N,  113,   41,   74,   62,  -99,  -99
TG, 0030, 2023071500_F102_425N_1190E_FOF, 2023071500, 03,  NGX, 108, 425N, 1196E,  18, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1001,   53,  154,     38,    -44,   -681, N,  106,   26,   68,   90,  -99,  -99
TG, 0030, 2023071500_F102_425N_1190E_FOF, 2023071500, 03,  NGX, 114, 423N, 1204E,  14, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1002,   42,  110,    132,   -180,   -674, N,  102,   34,   55,   70,  -99,  -99
TG, 0030, 2023071500_F102_425N_1190E_FOF, 2023071500, 03,  NGX, 120, 418N, 1208E,  16, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1003,   43,  110,    208,    479,   -802, N,  122,   27,   63,   71,  -99,  -99
TG, 0030, 2023071500_F102_425N_1190E_FOF, 2023071500, 03,  NGX, 126, 424N, 1202E,  21,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1000,   69,  120,   -230,    452,   -868, N,   15,   22,   47,   57,  -99,  -99
TG, 0030, 2023071500_F102_425N_1190E_FOF, 2023071500, 03,  NGX, 132, 434N, 1195E,  13,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1001,  129,  159,    -96,   -554,   -740, N,    1,   39,  128,   99,  -99,  -99
TG, 0033, 2023071500_F102_374N_1549E_FOF, 2023071500, 03,  NGX, 102, 374N, 1549E,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1009,   71,   70,   -999,  -9999,  -9999, N,   95,   83,   51,   58,  -99,  -99
TG, 0033, 2023071500_F102_374N_1549E_FOF, 2023071500, 03,  NGX, 108, 375N, 1563E,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1010,   64,   64,    276,  -1373,  -2024, N,   86,   66,   61,   70,  -99,  -99
TG, 0033, 2023071500_F102_374N_1549E_FOF, 2023071500, 03,  NGX, 114, 377N, 1577E,  16, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1010,   57,   44,    245,  -1221,  -2065, N,   80,   68,   68,   81,  -99,  -99
TG, 0033, 2023071500_F102_374N_1549E_FOF, 2023071500, 03,  NGX, 120, 383N, 1588E,  16, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1012,   58,  111,    201,  -1135,  -1867, N,   66,   66,   65,   78,  -99,  -99
TG, 0033, 2023071500_F102_374N_1549E_FOF, 2023071500, 03,  NGX, 126, 387N, 1598E,  15, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,  132,    183,   -878,  -1660, N,   66,   64,   60,   71,  -99,  -99
TG, 0036, 2023071500_F114_394N_1060E_FOF, 2023071500, 03,  NGX, 114, 394N, 1060E,  13,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1000,   63,   97,   -999,  -9999,  -9999, N,   68,   30,   45,   60,  -99,  -99
TG, 0036, 2023071500_F114_394N_1060E_FOF, 2023071500, 03,  NGX, 120, 394N, 1067E,   8, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1002,   66,  132,    154,     51,  -2201, N,   91,   29,   35,   53,  -99,  -99
